ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,Foto 3
216,2,Avena Alpina Canela,Vaso x 250 gr,Avena ,2300,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496824-750-750/7702001044542.jpg?v=637230819809500000,,,
217,1,Avena Alpina Finesse,Vaso x 250 gr,Avena ,2900,1,,,,,https://cdn.shopify.com/s/files/1/0358/7787/9941/products/2008557_2048x2048.jpg?v=1586651225,,,
218,1,Yogo Yogo Alpina Fresh,Botella x 185 gr,Yogurt,1500,1,,,Sabor,Lulo,https://images.rappi.com/products/1779051-1597961266181.png?d=500x500,,,
218,2,Yogo Yogo Alpina Fresh,Botella x 185 gr,Yogurt,1500,1,,,Sabor,Maracuya,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/7702001156962.jpg,,,
219,1,Yogo yogo Alpina Premio ,Botella x 150 gr,Yogurt,2400,1,,,Sabor,Melocoton,https://mercaldas.vteximg.com.br/arquivos/ids/183274-1000-1000/Yogurt-ALPINA-yogo-yogo-premio-melocoton-x150-g.jpg?v=636996793172170000,,,
219,2,Yogo yogo Alpina Premio ,Botella x 150 gr,Yogurt,2400,1,,,Sabor,Fresa,https://exitocol.vtexassets.com/arquivos/ids/1975151-800-auto?width=800&height=auto&aspect=true,,,
219,3,Yogo yogo Alpina Premio ,Botella x 150 gr,Yogurt,2400,1,,,Sabor,Mora,https://exitocol.vtexassets.com/arquivos/ids/1975152/Yogurt-Mora-Yogo-Premio-En-Botella-X-150-gr-376580_a.jpg?v=637259055292130000,,,
220,1,Leche Alpina Entera ,Caja x 1000 ml,Leche,3600,1,,,,,https://images.jumpseller.com/store/fanero/4932129/leche_alpina_entera.png?1591893359,,,
221,1,Leche Alpina Deslactosada,Caja x 1000 ml,Leche,3800,1,,,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000587.jpg,,,
222,1,Alpinette Alpina ,Caja x 140 gr,Alpinette,2800,1,,,Sabor,Melocoton,https://content-us-7.content-cms.com//1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/5846/58461c72-4030-47f7-aeb9-9239a6b073ff.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0,,,
222,2,Alpinette Alpina ,Caja x 140 gr,Alpinette,2800,1,,,Sabor,Cereza,https://content-us-7.content-cms.com//1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/623b/623b165b-df7c-434c-9476-c4f1c9e005b5.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0,,,
222,3,Alpinette Alpina ,Caja x 140 gr,Alpinette,2800,1,,,Sabor,Mora,https://www.f-webmedia.com/alpina/wp-content/uploads/2019/10/Alpinete-Mora-Anterior.png,,,
222,4,Alpinette Alpina ,Caja x 140 gr,Alpinette,2800,1,,,Sabor,Fresa,https://www.f-webmedia.com/alpina/wp-content/uploads/2019/10/Alpinete-Fresa-Anterior.png,,,
223,1,Alpinito Alpina ,Pack x 4 x 45 ,Alpinito,4000,1,,,Sabor,Melocoton ,https://mercaldas.vteximg.com.br/arquivos/ids/190599-1300-1300/Alpinito-ALPINA-sabor-melocoton-x45-g_25045.jpg?v=637268811877970000,,,
223,2,Alpinito Alpina ,Pack x 4 x 45 ,Alpinito,4000,1,,,Sabor,Fresa,https://mercaldas.vteximg.com.br/arquivos/ids/183223-1300-1300/ALPINITO-Alpina-Sabor-Fresa-4-unds-x45-g.jpg?v=636996792985230000,,,
223,3,Alpinito Alpina ,Pack x 4 x 45 ,Alpinito,4000,1,,,Sabor,Mora,https://mercaldas.vteximg.com.br/arquivos/ids/190135-1300-1300/Alpinito-ALPINA-sabor-mora-x4-unds-x45g_25047.jpg?v=637263808836100000,,,
224,1,Alpinito Alpina ,Pack x 4 x 90 gr,Alpinito,6400,1,,,Sabor,Melocoton,https://www.larecettaencasa.com/wp-content/uploads/2020/07/2004905-300x300.jpg,,,
224,2,Alpinito Alpina ,Pack x 4 x 90 gr,Alpinito,6400,1,,,Sabor,Fresa,https://res.cloudinary.com/riqra/image/upload/v1591035020/saas/Alpina/productos/productos%20alpina%20nuevos%202/STR_1313.png,,,
224,3,Alpinito Alpina ,Pack x 4 x 90 gr,Alpinito,6400,1,,,Sabor,Mora,https://res.cloudinary.com/riqra/image/upload/v1591035015/saas/Alpina/productos/productos%20alpina%20nuevos%202/STR_1309.png,,,
224,4,Alpinito Alpina ,Pack x 4 x 90 gr,Alpinito,6400,1,,,Sabor,Galleta y Frutos  R,https://cdn.derematazo.com/wp-content/uploads/2019/08/Alpinito-Max-Alpina-Frutos-Galleta-x-4und-x-90g-c-u-23978-2.jpg,,,
225,1,Gelatina Alpina Boggy Premio,Vaso x 108 gr,Gelatina,1700,1,,,Sabor,Naranja,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2007137.jpg,,,
225,2,Gelatina Alpina Boggy Premio,Vaso x 108 gr,Gelatina,1700,1,,,Sabor,Mora,https://content-us-7.content-cms.com/1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/c133/c133b536-7461-4c8e-b5c6-35bb92bdce76.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0,,,
225,3,Gelatina Alpina Boggy Premio,Vaso x 108 gr,Gelatina,1700,1,,,Sabor,Fresa,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2007130.jpg,,,
226,1,Gelatina Alpina Boggy ,Vaso x 108 gr,Gelatina,1200,1,,,Sabor,Naranja,https://lamayorista.com/wp-content/uploads/2020/07/7702001116997.jpg,,,
226,2,Gelatina Alpina Boggy ,Vaso x 108 gr,Gelatina,1200,1,,,Sabor,Mora,https://lamayorista.com/wp-content/uploads/2020/07/7702001116980.jpg,,,
226,3,Gelatina Alpina Boggy ,Vaso x 108 gr,Gelatina,1200,1,,,Sabor,Fresa,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/03/gelatina_boggy_fresa.jpg?fit=600%2C600&ssl=1,,,
227,1,Yogo Yogo Alpina Cuchareable,Vaso x 100 gr,Yogurt,800,1,,,Sabor,Fresa,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3537781-1000-1000/7702001155361.jpg?v=637345058183200000,,,
227,2,Yogo Yogo Alpina Cuchareable,Vaso x 100 gr,Yogurt,800,1,,,Sabor,Melocoton,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3537780-1000-1000/7702001155378.jpg?v=637345058181470000,,,
228,1,Yogurt Alqueria Con Cereal ,Vaso x 170 gr,Yogurt,2500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3505121-1000-1000/7707331402185.jpg?v=637254199156330000,,,
229,1,Yogurt Alqueria Fortikids,Vaso x 150 gr,Yogurt,1400,1,,,Sabor ,Fresa,https://cdn.derematazo.com/wp-content/uploads/2019/08/Yogurt-Alqueria-fortificado-fresa-x-150g-83819.jpg,,,
229,2,Yogurt Alqueria Fortikids,Vaso x 150 gr,Yogurt,1400,1,,,Sabor ,Melocoton,https://www.mundoalqueria.co/wp-content/uploads/2018/06/Yogurt_ninos-1.png,,,
229,3,Yogurt Alqueria Fortikids,Vaso x 150 gr,Yogurt,1400,1,,,Sabor ,Mora,https://m.lopido.com/images/productos/sii/F/300x300/yogurt_fortikids_mora_alqueria-142390-1591245087.png,,,
230,1,Yogurt Alqueria MyM,Vaso x 100 gr,Yogurt,2200,1,,,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/ALQUERIA_M&M_UNIDAD.jpg,,,
231,2,Yogurt Alqueria Fortikids Trululu,Vaso x 100 gr,Yogurt,2200,1,,,,,https://web.superboom.net/web/image/product.template/21663/image,,,
232,1,Nuggets de Pollo Calypso,Bolsa x 300,Congelados,5500,1,,,,,https://supermercadocomunal.com/666-large_default/nuggets-de-pollo-calypso-300-gr.jpg,,,
233,1,Pinchos de Pollo Calypso,Bolsa x 300,Congelados,5500,1,,,,,https://supermercadocomunal.com/664-large_default/pinchos-de-pollo-calypso-300-gr.jpg,,,
234,1,Milanesa de Pollo Calypso,Bolsa x 360,Congelados,6400,1,,,,,https://supermercadocomunal.com/668-large_default/milanesa-de-pollo-calypso-360-gr.jpg,,,
235,1,Hamburguesa de Pollo Calypso,Bolsa x 300,Congelados,5200,1,,,,,https://lh3.googleusercontent.com/proxy/dTu-evzdYky0VYxx5qmsn6JXHh51fFj6UDMjA-_mZl-Or_Q9PoUzcOBFUIUFGCycCmzlLdtsrApLv4Xiry-s3fIijpP8pOBGlgOm3B6ukiqGhCL025oEtX4,,,
236,1,Papa Mydibel,Bolsa x 500,Congelados,4200,1,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTQoZylBRo_ls8YzMwj7Shz4zTb92MeHgB4LQ&usqp=CAU,,,
237,1,Papa Mydibel ,Bolsa x 1000,Congelados,6500,1,,,,,https://cdn.happyfresh.com/spree/images/attachments/481483c264d9cf7abe92c3939071bb972dc1f1c0-wide.jpg,,,
238,1,Papa Mydibel,Bolsa x 2500,Congelados,14900,1,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQTlSvloZWjhilU4ghYMKQj8ZDUO4_wh0ykZA&usqp=CAU,,,
239,1,Anillos de Cebola Calypso,Bolsa x 300,Congelados,9800,1,,,,,https://scontent.fbog4-1.fna.fbcdn.net/v/t1.0-9/s960x960/40376854_1959011687492692_8838058142634868736_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=DGSR5Ni1R2kAX-pqX4J&_nc_ht=scontent.fbog4-1.fna&tp=7&oh=6c3d8de4f14076a078d151e9e655c937&oe=5F81FE35,,,
240,1,Empanadas de Carne Calypso,Bolsa x 500,Congelados,7100,1,,,,,https://scontent.fbog4-1.fna.fbcdn.net/v/t1.0-9/s960x960/46482926_2069288413131685_2176397522455494656_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=K0L6Kzj_w08AX___K-c&_nc_ht=scontent.fbog4-1.fna&tp=7&oh=456f96abd22b2ffb2ec45825af2f8a4d&oe=5F7FCAC8,,,
241,1,Yuca Croqueta Calypso,Bolsa x 500,Congelados,3400,1,,,,,https://image.jimcdn.com/app/cms/image/transf/none/path/s3898bcdc373d61ea/image/i92bd05547e92245e/version/1562447717/image.jpg,,,
242,1,Yuca Croqueta Calypso,Bolsa x 1000,Congelados,6300,1,,,,,https://villavoexpress.com/es/productos/yuca-en-croqueta-precocida-calypso,,,
243,1,Costillas de Cerdo ,Bolsa x 500,Congelados,10000,1,,,,,,,,
244,1,Costillas de Cerdo ,Bolsa x 250,Congelados,5300,1,,,,,,,,
245,1,Pollo en cubos,Bolsa x 500,Congelados,6100,1,,,,,,,,
246,1,Agua Brisa ,Botella x 600,Agua,1500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430380-1000-1000/7702535010327.jpg?v=636958676613100000,,,
247,1,Agua Brisa con Gas,Botella x 600,Agua,2200,1,,,,,https://cdn.totalcode.com/la14/product-zoom/es/agua-brisa-con-gas-pet-x-600-ml-1.jpg,,,
248,1,Agua Brisa ,Garrafa x 6 lt,Agua,5500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/198535-1000-1000/7702535002650.jpg?v=636247709663500000,,,
249,1,Agua Cristal ,Botella x 600,Agua,1500,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157608-1000-1000/7702090022711-1.jpg?v=636670246786270000,,,
250,1,Agua Cristal con Gas,Botella x 600,Agua,1600,1,,,,,https://www.licoexpress.co/wp-content/uploads/2020/05/Agua-Cristal-Con-Gas-Botella-600-ml.jpg,,,
251,1,Agua Cristal ,Botella x 1000,Agua,2000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200135-1000-1000/7702090042054.jpg?v=636262153198770000,,,
252,1,Agua Cristal ,Bolsa x 6 lt,Agua,2500,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157611-1000-1000/7702090006407-1.jpg?v=636670246788830000,,,
253,1,Agua Cristal ,Garrafa x 5lt,Agua,4900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/241743-1000-1000/7702090006544.jpg?v=636462711510370000,,,
254,1,Agua Cristal ,Botellon x 18.5 lt,Agua,10900,1,,,,,https://i0.wp.com/sumicorp.com/wp-content/uploads/2019/05/006044.jpg,,,
255,1,Aqua Postobon,Botella 1.5 lt,Agua,3000,1,,,Sabor,Frutos rojos,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485228-1000-1000/7702090062854.jpg?v=637179186835570000,,,
255,2,Aqua Postobon,Botella 1.5 lt,Agua,3000,1,,,Sabor,Frutos Verdes,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485229-750-750/7702090062861.jpg?v=637179186836330000,,,
256,1,H2O ,Botella 1.5 lt,Agua,3000,1,,,Sabor,Lima limon ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171659-1000-1000/7702090039986-20-281-29.jpg?v=636111275458230000,,,
256,2,H2O ,Botella 1.5 lt,Agua,3000,1,,,Sabor,limonata,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1448085-750-750/7702090044584-1.jpg?v=636494646993400000,,,
257,1,H2O ,Botella  x 600,Agua,2600,1,,,Sabor,Lima limon ,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157617-750-750/7702090027884-1.jpg?v=636670246793800000,,,
257,2,H2O ,Botella  x 600,Agua,2600,1,,,Sabor,limonata,https://metrocolombiafood.vteximg.com.br/arquivos/ids/165275-750-750/7702090044577-1.jpg?v=636670262270770000,,,
257,3,H2O ,Botella  x 600,Agua,2600,1,,,Sabor,Maracuya,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171484-1000-1000/7702090029154-20-281-29.jpg?v=636111275115600000,,,
258,1,Jugo Hit ,Tetra x 1000,Jugos,2800,1,,,Sabor,Naranja piña,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3466738-1000-1000/7702090038088.jpg?v=637078797055330000,,,
258,2,Jugo Hit ,Tetra x 1000,Jugos,2800,1,,,Sabor,frutas tropicales,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038095.jpg,,,
258,3,Jugo Hit ,Tetra x 1000,Jugos,2800,1,,,Sabor,mora,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038064.jpg,,,
258,4,Jugo Hit ,Tetra x 1000,Jugos,2800,1,,,Sabor,mango,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038071.jpg,,,
259,1,Jugo Hit ,Botella 1.5 lt ,Jugos,3500,1,,,Sabor,Naranja piña,https://www.merkaplace.com/web/image/product.product/2607/image?unique=2dbf121,,,
259,2,Jugo Hit ,Botella 1.5 lt ,Jugos,3500,1,,,Sabor,frutas tropicales,https://merkaplace.com/web/image/product.product/2635/image?unique=2dbf121,,,
259,3,Jugo Hit ,Botella 1.5 lt ,Jugos,3500,1,,,Sabor,mora,https://merkaplace.com/web/image/product.product/2606/image?unique=2dbf121,,,
259,4,Jugo Hit ,Botella 1.5 lt ,Jugos,3500,1,,,Sabor,mango,https://merkaplace.com/web/image/product.product/2605/image?unique=2dbf121,,,
260,1,Jugo Hit ,Botella x 500 ,Jugos,2000,1,,,Sabor,Naranja piña,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171621-750-750/7702090029871-20-281-29.jpg?v=636111275333130000,,,
260,2,Jugo Hit ,Botella x 500 ,Jugos,2000,1,,,Sabor,frutas tropicales,https://merkaplace.com/web/image/product.product/2608/image?unique=2dbf121,,,
260,3,Jugo Hit ,Botella x 500 ,Jugos,2000,1,,,Sabor,mora,https://merkaplace.com/web/image/product.product/2609/image?unique=2dbf121,,,
260,4,Jugo Hit ,Botella x 500 ,Jugos,2000,1,,,Sabor,mango,https://bodegaeltrebol.com/wp-content/uploads/2018/11/jugo-hit-mango.jpeg,,,
261,1,Jugo Hit Refresh ,Botella 1.5 lt ,Jugos,2000,1,,,,,https://tomatelavida.com.co/wp-content/uploads/2019/06/HIT-Refresh-mandarina-g-200x667.png,,,
262,1,Jugo del Valle ,Botella x 500 ,Jugos,1800,1,,,Sabor,mora ,https://megaredil.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHQ2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fa25d979f32d2e11b262d9ce36630fc6a9bf6c35/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDRG9UY21WemFYcGxYMkZ1WkY5d1lXUmJDR2tCeUdrQnlIc0dPZ3RsZUhSbGJtUTZDbmRvYVhSbE9neGpiMjUyWlhKMFNTSUlhbkJuQmpvR1JWUTZDbk5oZG1WeWV3ZzZESEYxWVd4cGRIbHBYem9LYzNSeWFYQlVPZzlpWVdOclozSnZkVzVrV3docEFmOXBBZjlwQWY4PSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--02ee172f724951cb0f5a5b4731dee471858aac52/7702535027066.jpg?locale=es,,,
262,2,Jugo del Valle ,Botella x 500 ,Jugos,1800,1,,,Sabor,mango,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw6fe92eb0/images/large/161669-1-JUGO-FRUTAL-CON-PULPA-DE-FRUTA-DEL-VALLE-BOT-X-500ML-MANGO.jpg?sw=1000&sh=1000,,,
263,1,Jugo del Valle ,Botella 1 lt,Jugos,3000,1,,,Sabor,mora ,https://mercaldas.vteximg.com.br/arquivos/ids/197422-1000-1000/Refresco-DEL-VALLE-frutal-mora-botella-x1000-ml_118437.jpg?v=637346865760130000,,,
263,2,Jugo del Valle ,Botella 1 lt,Jugos,3000,1,,,Sabor,mango,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535023303.jpg,,,
264,1,Jugo del Valle ,Botella 1.5 lt ,Jugos,2500,1,,,Sabor,frutas citricas,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw732f5ebc/images/large/165423-1-BEBIDA-CON-JUGO-DEL-VALLE-BOT-X-1.5LT-FRESH-FRUTAS-CITRICAS.jpg?sw=1000&sh=1000,,,
264,2,Jugo del Valle ,Botella 1.5 lt ,Jugos,2500,1,,,Sabor,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430357-1000-1000/7702535020371.jpg?v=636958676595500000,,,
265,1,Jugo del Valle ,Botella 2.5 lt ,Jugos,3800,1,,,Sabor,frutas citricas,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535022078.jpg,,,
265,2,Jugo del Valle ,Botella 2.5 lt ,Jugos,3800,1,,,Sabor,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430361-1000-1000/7702535015537.jpg?v=636958676598500000,,,
266,1,Jugo Nectar California,Botella x 900,Jugos,4500,1,,,Sabor,Mango,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206635-1000-1000/7702617021449-20-1.jpg?v=636287519057470000,,,
266,2,Jugo Nectar California,Botella x 900,Jugos,4500,1,,,Sabor,pera,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189052-1000-1000/7702617021432.jpg?v=636156135380170000,,,
266,3,Jugo Nectar California,Botella x 900,Jugos,4500,1,,,Sabor,manzana,https://exitocol.vtexassets.com/arquivos/ids/651063/Nectar-Manzana-900-ml-37130_a.jpg?v=637027003248470000,,,
266,4,Jugo Nectar California,Botella x 900,Jugos,4500,1,,,Sabor,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199774-750-750/7702617021418.jpg?v=636258709773030000,,,
267,1,Jugo Nectar California,Caja x 1 lt,Jugos,4500,1,,,Sabor,Mango,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169426-1000-1000/7702617022415-1.jpg?v=636674235632500000,,,
267,2,Jugo Nectar California,Caja x 1 lt,Jugos,4500,1,,,Sabor,pera,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206622-1000-1000/7702617022347-1.jpg?v=636287519040270000,,,
267,3,Jugo Nectar California,Caja x 1 lt,Jugos,4500,1,,,Sabor,manzana,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Bebidas-Jugos-y-refrescos-Nectar-California-Manzana-x-1-L-978220200612224805.jpg,,,
267,4,Jugo Nectar California,Caja x 1 lt,Jugos,4500,1,,,Sabor,durazno,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169425-1000-1000/7702617022316-1.jpg?v=636674235631700000,,,
268,1,Jugo Nectar California Tetra,Pack x 6 ,Jugos,7500,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/164342-1000-1000/7702617071352-1.jpg?v=636670260788130000,,,
269,1,Jugo Nectar California Botella,Pack x 6 ,Jugos,9800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1537017-1000-1000/7702617487399-1.jpg?v=636494777209270000,,,
270,1,Hit surtido,Pack x 6 ,Jugos,5200,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171521-512-512/7702090031584-20-282-29.jpg?v=636111275200570000,,,
271,1,Jugo Fruto Alpina,Caja x 1 lt,Jugos,4600,1,,,Sabor,manzana ,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000519.jpg,,,
271,2,Jugo Fruto Alpina,Caja x 1 lt,Jugos,4600,1,,,Sabor,pera ,https://cdn.derematazo.com/wp-content/uploads/2019/08/Nectar-pera-alpina-x-1000-ml-13757.jpg,,,
271,3,Jugo Fruto Alpina,Caja x 1 lt,Jugos,4600,1,,,Sabor,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496877-750-750/7702001023523.jpg?v=637230820035330000,,,
272,1,Tangelo Citrus Alqueria,Botella x 1 lt,Jugos,2300,1,,,,,https://www.alqueria.com.co/wp-content/uploads/2017/10/Tangelo-Botella-286-ml.png,,,
273,1,Tangelo Citrus Alqueria,Botella x 2 lt,Jugos,3900,1,,,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Tangelo-Citrux.jpg,,,
274,1,Vive 100,Botella x 380,Energizantes,2000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189904-1000-1000/7702354934361-1.jpg?v=636162021408970000,,,
274,2,Vive 100,Botella x 380,Energizantes,2000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1447963-1000-1000/7702354944193-1.jpg?v=636494646886270000,,,
274,3,Vive 100,Botella x 380,Energizantes,2000,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702354941567.jpg,,,
274,4,Vive 100,Botella x 380,Energizantes,2000,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169394-750-750/7702354939984-1.jpg?v=636674235585700000,,,
275,1,Vive 100,Botella x 1000,Energizantes,0,1,,,,,https://web.superboom.net/web/image/product.template/15861/image,,,
276,1,Red Bull,Lata,Energizantes,0,1,,,,,https://www.nuevabotella.com.co/wp-content/uploads/2018/01/red-bull.png,,,
277,1,Red Bull,Pack x 4 ,Energizantes,0,1,,,,,https://www.24hoursalcoholdelivery.co.uk/wp-content/uploads/2018/12/cts-3.jpg,,,
278,1,Monster Energy,Lata,Energizantes,5300,1,,,,,https://www.chedraui.com.mx/medias/70847003656-00-CH1200Wx1200H?context=bWFzdGVyfHJvb3R8MTIxODg0fGltYWdlL2pwZWd8aGM2L2hhYS8xMDIyMzQwMjY4MDM1MC5qcGd8MzZiY2Q0OWUxMGJkYjRjMWY0YmQxZWM5MmQzOTBiYzIyYjM1MGI1MDUwNzFlNjM3NDIzMDNkZTExYmE0MDYyMg,,,
279,1,Speed,Botella x 1 lt,Energizantes,2000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531652-1000-1000/7702090050974.jpg?v=637312039782170000,,,
280,1,Gatorade ,Botella x 500 ,Bebidas Hidratantes,2700,1,,,Sabor,maracuya,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234262-750-750/7702192224051-1.jpg?v=636323520383500000,,,
280,2,Gatorade ,Botella x 500 ,Bebidas Hidratantes,2700,1,,,Sabor,frutas tropicales,https://www.licoresmundiales.com/pub/media/catalog/product/cache/6d1a366ec4c28c9c58646a10a644e322/g/a/gatorade_frutas_tropicales_3.jpg,,,
280,3,Gatorade ,Botella x 500 ,Bebidas Hidratantes,2700,1,,,Sabor,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171667-1000-1000/7702192218050-20-281-29.jpg?v=636111275492100000,,,
281,1,Gatorade ,Botella x 591,Bebidas Hidratantes,3200,1,,,Sabor,mandarina ,https://www.chopinmol.com/22659-large_default/bebida-rehidratante-naranja-600ml-gatorade.jpg,,,
281,2,Gatorade ,Botella x 591,Bebidas Hidratantes,3200,1,,,Sabor,frutas tropicales,https://mercaldas.vteximg.com.br/arquivos/ids/157465-1300-1300/13140.jpg?v=636918829708400000,,,
282,1,Gatorade ,Botella x 1 lt,Bebidas Hidratantes,4100,1,,,Sabor,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206760-750-750/7702192418030-1.jpg?v=636287519353270000,,,
282,2,Gatorade ,Botella x 1 lt,Bebidas Hidratantes,4100,1,,,Sabor,frutas tropicales,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206763-750-750/7702192418047-20-1.jpg?v=636287519353600000,,,
283,1,Gatorade Promo,Pack x 3 ,Bebidas Hidratantes,6900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200141-1000-1000/7702090030808.jpg?v=636262153208400000,,,
284,1,Saviloe,Botella x 420,Bebidas Hidratantes,3000,1,,,,,https://images.jumpseller.com/store/fanero/4931903/SAVILOEX420MLX24U.jpg?1587075120,,,
285,1,Zen Bebida gasificada,Botella x 540 ,Bebidas Hidratantes,2000,1,,,Sabor,Frutos rojos,https://metrocolombiafood.vteximg.com.br/arquivos/ids/244507-1000-1000/Frutos-Rojos-_-Flor-de-Jamaica-540ML--2.jpg?v=637033804435900000,,,
285,2,Zen Bebida gasificada,Botella x 540 ,Bebidas Hidratantes,2000,1,,,Sabor,Hierbabuena,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3455234-1000-1000/7702354946685-1--1-.jpg?v=637030529615900000,,,
286,1,Squash Promo,Pack x 2,Bebidas Hidratantes,2600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/241753-1000-1000/7702090029994-1.jpg?v=636462711520130000,,,
287,1,Gaseosa Postobon Pepsi,Botella x 2 lt,Gaseosas,3000,1,,,,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/IMG_0083.jpg?fit=898%2C1120&ssl=1,,,
288,1,Gaseosa Postobon Naranja,Botella x 2 lt,Gaseosas,3000,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200144-1000-1000/7702090029529.jpg?v=636262153209600000,,,
289,1,Gaseosa Postobon 7UP,Botella x 2 lt,Gaseosas,3000,1,,,,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/refresco-7up-sabor-lima-limon-botella-de-2-l.jpg?fit=1200%2C1200&ssl=1,,,
