,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO,Unnamed: 14
983,0.0,,1.0,,Lata x 425 gr ,Enlatados,No image,,1.0,829.0,Maiz Dulce Zenu,4900.0,,https://www.privun.com/pub/media/catalog/product/cache/75eed2686e01eb22cb4050b2f40ddf97/h/t/httpsstorage.googleapis.comfotos-novaventaprivun2011707maiz-dulce-zenu.jpg,
984,0.0,,1.0,,Lata x 241 gr,Enlatados,No image,,1.0,830.0,Maiz Dulce Zenu,0.0,,https://merkeygane.com/4955-large_default/maiz-dulce-zenu-241g.jpg,
985,0.0,,1.0,,Lata x 300 gr ,Enlatados,No image,,1.0,831.0,Arveja natural Zenu,2800.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7701101233207.jpg,
986,0.0,,1.0,,Lata x 580 gr ,Enlatados,No image,,1.0,832.0,Arveja natural Zenu,4250.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1000081.jpg,
987,0.0,,1.0,,Lata x 300 gr ,Enlatados,No image,,1.0,833.0,Arveja Zanahoria Zenu,3100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/225670-750-750/7701101233085.jpg?v=6363061429551700000,
988,0.0,,1.0,,Lata x 580 gr ,Enlatados,No image,,1.0,834.0,Arveja Zanahoria Zenu,4600.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/11/zenu_arverja_con_zanahoria_580gr.jpg?fit=700%2C700&ssl=1,
989,0.0,,1.0,,Lata x 150 gr ,Enlatados,No image,,1.0,835.0,Salchicha Viena Rica,0.0,,https://exitocol.vtexassets.com/arquivos/ids/1979799-800-auto?width=800&height=auto&aspect=true,
990,0.0,,1.0,,Pack x 3 und,Enlatados,No image,,1.0,836.0,Salchicha Pack Rica,0.0,,,
991,0.0,,1.0,,Lata x 190 gr ,Enlatados,No image,,1.0,837.0,Maiz Tierno San Jorge,3200.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/09/maiz-tierno-san-jorge-x190g.jpg?fit=800%2C800&ssl=11,
992,0.0,,1.0,,Lata x 300 gr ,Enlatados,No image,,1.0,838.0,Maiz Tierno San Jorge,4100.0,,https://exitocol.vtexassets.com/arquivos/ids/656208/Maiz-Tierno-Lata-X-300-G-13364_a.jpg?v=6370270394638700000,
993,0.0,,1.0,,Lata x 600 gr ,Enlatados,No image,,1.0,839.0,Maiz Tierno San Jorge,7400.0,,https://mercadoacasa.co/wp-content/uploads/2020/04/maiz-tierno-san-jorge.jpg,
994,0.0,,1.0,,Lata x 180 gr ,Enlatados,No image,,1.0,840.0,Arveja Zanahoria San Jorge,0.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/San-Jorge-Arveja-con-Zanahoria-(1).jpg,
995,0.0,,1.0,,Lata x 300 gr ,Enlatados,No image,,1.0,841.0,Arveja Zanahoria San Jorge,2800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/190950-1000-1000/7702014597714-1.jpg?v=636166310930070000,
996,0.0,,1.0,,Lata x 300 gr ,Enlatados,No image,,1.0,842.0,Frijoles con Tocino San Jorge,3950.0,,https://supertiendascomunal.com/4233-home_default/frijoles-con-tocino-respin-300-gr.jpg,
