ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,
1346,1,Galletas Saltin Noel Integral,Bolsa x 3 tacos,Galletas Saladas,4800,1,,0,,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/11/galletas_saltin_noel_integral.jpg?fit=1000%2C1000&ssl=1,galletassaltinnoelintegral13461,,
1347,1,Galletas Saltitacos,Bolsa x 7 tacos,Galletas Saladas,4900,1,,0,,,https://tomy.com.co/wp-content/uploads/2020/01/Saltitacos-7tacos.jpg,galletassaltitacos13471,,
1348,1,Galletas Saltinas Nestle ,Bolsa x 3 tacos,Galletas Saladas,3800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/520409-1000-1000/7702024071563-1.jpg?v=636488541945800000,galletassaltinasnestle13481,,
1349,1,Galletas Saltinas Nestle ,Bolsa x 5 tacos,Galletas Saladas,4700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/520272-1000-1000/7702024071532-1.jpg?v=636488541367930000,galletassaltinasnestle13491,,
1350,1,Galletas Saltinas Nestle Mantequilla,Bolsa x 3 tacos,Galletas Saladas,4700,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/199369-400-400/Galleta-SALTINAS-mantequilla-3-tacos-x242g_43703.jpg?v=637354712325630000,galletassaltinasnestlemantequilla13501,,
1351,1,Galletas Saltinas Nestle Dore,Bolsa x 3 tacos,Galletas Saladas,4300,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/263859-1000-1000/7702024021995-1.jpg?v=637218078271530000,galletassaltinasnestledore13511,,
1352,1,Galletas Crakeñas,Bolsa x 4 tacos,Galletas Saladas,3600,1,,0,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Galletas-crakenas-Saltin-taco-x-288-gr-34993.jpg,galletascrakenas13521,,
1353,1,Galletas Crakeñas Integral ,Bolsa x 4 tacos,Galletas Saladas,4700,1,,0,,,https://vixark.b-cdn.net/lp-i-i-g/galletas-integrales-crake%C3%B1as-384g.jpg,galletascrakenasintegral13531,,
1354,1,Galletas Crakeñas Mantequilla,Bolsa x 5 tacos,Galletas Saladas,4600,1,,0,,,https://supermercadocomunal.com/10187-large_default/galletas-crakenas-mantequilla-5-tacos40.jpg,galletascrakenasmantequilla13541,,
1355,1,Galletas Ducales,Bolsa x 3 tacos,Galletas Saladas,5600,1,,0,,,https://mercasmart.com/wp-content/uploads/2020/06/GALLETAS-DUCALES-3-TACOS-441G-6-1.jpg,,,
1356,1,Galletas Ducales,Bolsa x 2 tacos,Galletas Saladas,4350,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177469-1000-1000/7702025113132-1.jpg?v=636117824370470000,galletasducales13561,,
1357,1,Galletas Saltin Noel,Bolsa x 216 gr,Galletas Saladas,3650,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/189267-1300-1300/Galleta-SALTIN-216-9X4-Pq_32320.jpg?v=637236198987900000,galletassaltinnoel13571,,
1358,1,Galletas Saltin Noel Queso Mantequilla,Bolsa x 216 gr,Galletas Saladas,0,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1001578.jpg,galletassaltinnoelquesomantequilla13581,,
1359,1,Galletas Saltin Noel Semillas Cereal,Bolsa x 216 gr,Galletas Saladas,0,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2610078-800-auto?width=800&height=auto&aspect=true,galletassaltinnoelsemillascereal13591,,
1360,1,Galletas Saltin Noel Integral,Bolsa x 216 gr,Galletas Saladas,0,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/3833979/Galletas-Crakers-Integrales-X-9-Paquetes-X-24-gr-768574_a.png?v=637352525469600000,galletassaltinnoelintegral13601,,
1361,1,Galletas Ducales ,Bolsa x 243 gr ,Galletas Saladas,3900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177496-750-750/7702025133123-1.jpg?v=636117824426600000,galletasducales13611,,
1362,1,Galletas Ducales Provocacion Chocolate,Bolsa x 168gr ,Galletas Saladas,4900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199245-1000-1000/7702025137770.jpg?v=636253500640000000,galletasducalesprovocacionchocolate13621,,
1363,1,Galletas Ducales Provocacion Fresas ,Bolsa x 168gr ,Galletas Saladas,4900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538032-1000-1000/7702025144990-1.jpg?v=637345653405000000,galletasducalesprovocacionfresas13631,,
1364,1,Galletas Ducales Tentacion ,Bolsa x 208 gr ,Galletas Saladas,3950,1,,0,,,https://static.wixstatic.com/media/bbbd89_3fe13788876c463f99e3c2ee0d87d4c8~mv2_d_2448_3264_s_4_2.jpg,galletasducalestentacion13641,,
1365,1,Galleta Milo Anillos,Bolsa x 390 gr,Galletas Saladas,5700,1,,0,,,https://justoybueno.com/wp-content/uploads/2019/04/MILO_Galleta_Anillos_2412x32.5g_Front.jpeg,galletamiloanillos13651,,
1366,1,Galletas Club Social,Bolsa x 234 gr,Galletas Saladas,0,1,,0,,,https://justoybueno.com/wp-content/uploads/2019/04/MILO_Galleta_Anillos_2412x32.5g_Front.jpeg,galletasclubsocial13661,,
1367,1,Galletas Club Social Integral ,Bolsa x 234 gr,Galletas Saladas,0,1,,0,,,https://admin.consumo.com.co/backend/admin/backend/web/archivosDelCliente/items/images/20200714212237-Despensa-Galletas-GALLETA-CLUB-SOCIAL-X-234-GR-INTEGRAL-30720200714212237619.jpg,galletasclubsocialintegral13671,,
1368,1,Galletas Club Social Linaza ,Bolsa x 234 gr,Galletas Saladas,4100,1,,0,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7622210665706.jpg,galletasclubsociallinaza13681,,
1369,1,Galletas Dux,Bolsa x 250 gr,Galletas Saladas,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177458-1000-1000/7702025101306-1.jpg?v=636117824357230000,galletasdux13691,,
1370,1,Galletas Dux Integral,Bolsa x 250 gr,Galletas Saladas,3500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177509-1000-1000/7702025185368-1.jpg?v=636117824446900000,galletasduxintegral13701,,
1371,1,Galletas Ritz ,Bolsa x 134 gr,Galletas Saladas,2700,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/652433-800-auto?width=800&height=auto&aspect=true,galletasritz13711,,
1372,1,Galletas Ritz Queso,Bolsa x 204 gr,Galletas Saladas,5100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/652643/Galletas-Saladas-Ritz-Queso-6-Und-X-34-G-Cu-466935_a.jpg?v=637027012417070000,galletasritzqueso13721,,
1373,1,Galletas Festival Vainilla,Bolsa x 600 gr,Galletas Dulces,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177506-750-750/7702025182152-1.jpg?v=636117824443130000,galletasfestivalvainilla13731,,
1374,1,Galletas Festival Limon,Bolsa x 600 gr,Galletas Dulces,0,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/156542-750-750/7702025103829-1.jpg?v=636670238949030000,galletasfestivallimon13741,,
1375,1,Galletas Festival Fresa,Bolsa x 600 gr,Galletas Dulces,0,1,,0,,,https://lh3.googleusercontent.com/O3Yse1oCEuNN100O9z3ZdnsxvVmsgwebF5_wQojvuIpFEcczl6q0Urai05AyVrpDJ2PCYe2kXknXqJiwi1fc09xjCq5M31kgxw,galletasfestivalfresa13751,,
1376,1,Galletas Festival Chocolate,Bolsa x 600 gr,Galletas Dulces,7800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177508-1000-1000/7702025182169-1.jpg?v=636117824445800000,galletasfestivalchocolate13761,,
1377,1,Galletas Oreo ,Bolsa x 432 gr,Galletas Dulces,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3550863-1000-1000/7590011151110.jpg?v=637365598339100000,galletasoreo13771,,
1378,1,Galletas Oreo Fresa,Bolsa x 432 gr,Galletas Dulces,0,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/3113413-800-auto?width=800&height=auto&aspect=true,galletasoreofresa13781,,
1379,1,Galletas Oreo Chocolate ,Bolsa x 432 gr,Galletas Dulces,0,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/287168-1000-1000/7750168000581.jpg?v=637370719666970000,galletasoreochocolate13791,,
1380,1,Galletas Oreo Cookies & Cream,Bolsa x 432 gr,Galletas Dulces,7500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3550934-1000-1000/7702133006647.jpg?v=637365598627970000,galletasoreocookiescream13801,,
1381,1,Galletas Brinky Limon,Bolsa x 510 gr,Galletas Dulces,0,1,,0,,,https://www.proveoriente.com/wp-content/uploads/2019/01/2193-1.jpg,galletasbrinkylimon13811,,
1382,1,Galletas Brinky Vainilla,Bolsa x 510 gr,Galletas Dulces,0,1,,0,,,https://www.confipuma.com/app_data_archivos/confipuma.soomi.co/productos/producto_0743877727114655f95da756a50014e1d22988911598409176.jpg,galletasbrinkyvainilla13821,,
1383,1,Galletas Brinky Chocolate,Bolsa x 510 gr,Galletas Dulces,0,1,,0,,,https://www.proveoriente.com/wp-content/uploads/2019/01/2844-1.jpg,galletasbrinkychocolate13831,,
1384,1,Galletas Brinky Fresa,Bolsa x 510 gr,Galletas Dulces,4900,1,,0,,,https://www.proveoriente.com/wp-content/uploads/2019/01/2192-1.jpg,galletasbrinkyfresa13841,,
1385,1,Galletas Muu ,Bolsa x 216 gr,Galletas Dulces,2300,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/galletas-muu-2.jpg,galletasmuu13851,,
1386,1,Galletas Muu Mantequilla,Bolsa x 216 gr,Galletas Dulces,0,1,,0,,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-142726.jpg,galletasmuumantequilla13861,,
1387,1,Galletas Muu Mora,Bolsa x 396 gr,Galletas Dulces,0,1,,0,,,https://www.proveoriente.com/wp-content/uploads/2019/01/5017-1.jpg,galletasmuumora13871,,
1388,1,Galletas Muu Avena y Leche,Bolsa x 396 gr,Galletas Dulces,0,1,,0,,,https://bombolandia.com.co/wp-content/uploads/2018/12/MUUU-CREMADA-AVENA-LECHE-X33GR.jpg,galletasmuuavenayleche13881,,
1389,1,Galletas Muu Leche Achocolatada,Bolsa x 396 gr,Galletas Dulces,4300,1,,0,,,https://www.plasticauca.com/wp-content/uploads/2019/11/2048-GALLETA-MUU-ACHOCOLATADA-FRESA-SURTIDA.jpg,galletasmuulecheachocolatada13891,,
1390,1,Galletas Chips Ajoy,Bolsa x 270 gr,Galletas Dulces,5150,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/188605-1000-1000/7750168156745-GALLETAS-CHIPS--AHOY-270G.jpg?v=636144863708370000,galletaschipsajoy13901,,
1391,1,Galletas Mini Chips,Bolsa x 420 gr ,Galletas Dulces,5150,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177468-1000-1000/7702025110452-1.jpg?v=636117824369800000,galletasminichips13911,,
1392,1,Galletas Festival Chips,Bolsa x 240 gr,Galletas Dulces,4900,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2020/02/7702025144198-600x450.jpg,galletasfestivalchips13921,,
1393,1,Galletas Noel Wafer Vainilla,Bolsa x 432 gr ,Galletas Dulces,5400,1,,0,,,https://mercasmart.com/wp-content/uploads/2020/06/noel-waffers-6-1.jpg,,,
1394,1,Galletas Bridge Vainilla,Bolsa x 300 gr ,Galletas Dulces,3600,1,,0,,,https://fullersoluciones.com/wp-content/uploads/2020/06/GALLETA-BRIDGE-X10-VAINILLA.jpg,galletasbridgevainilla13941,,
1395,1,Galletas Bridge Limon,Bolsa x 300 gr ,Galletas Dulces,0,1,,0,,,https://cdn1.totalcode.net/distribuidoradisnery/product-zoom/es/galletas-wafer-bridge-mousse-de-limon-10-unidades-1.jpg,galletasbridgelimon13951,,
1396,1,Galletas Bridge Chocolate,Bolsa x 300 gr ,Galletas Dulces,0,1,,0,,,https://i1.wp.com/superlacasita.com.gt/wp-content/uploads/2020/05/Galletas-Bridge-Chocolate-10-uni.jpg?fit=600%2C600&ssl=1,galletasbridgechocolate13961,,
1397,1,Galletas Bridge Fresa,Bolsa x 300 gr ,Galletas Dulces,0,1,,0,,,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/7702011271440.jpg?fit=960%2C720&ssl=1,galletasbridgefresa13971,,
1398,1,Galletas Bridge Ron Pasas,Bolsa x 300 gr ,Galletas Dulces,0,1,,0,,,https://merkenlinea.com/wp-content/uploads/2020/07/Bridge-individual-ron-pasas-10-paquetes-300-g.png,galletasbridgeronpasas13981,,
1399,1,Galletas Wafer Muu Max,Bolsa x 322 gr,Galletas Dulces,3800,1,,0,,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156542-800-450?width=800&height=450&aspect=true,galletaswafermuumax13991,,
1400,1,Galletas Wafer Muu Max,Bolsa x 432 gr ,Galletas Dulces,4600,1,,0,,,https://www.colombina.com/corporativo/includes/thumbnail.php?url=/config/img/files/3257.jpg&1,galletaswafermuumax14001,,
1401,1,Galletas Wafer Italo Fresa ,Bolsa x 240 gr,Galletas Dulces,0,1,,0,,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQ3vS8Ei_vfbrlK3B76xVCl3fK89qxX7CVB1w&usqp=CAU,galletaswaferitalofresa14011,,
1402,1,Galletas Wafer Italo Naranja ,Bolsa x 240 gr,Galletas Dulces,0,1,,0,,,https://supermercadocomunal.com/2241-large_default/galletas-italo-wafers-naranja-240-gr.jpg,galletaswaferitalonaranja14021,,
1403,1,Galletas Wafer Italo Vainilla,Bolsa x 240 gr,Galletas Dulces,0,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/159909-1000-1000/7702117007875-1.jpg?v=636670251459500000,galletaswaferitalovainilla14031,,
1404,1,Galletas Wafer Italo Arequipe,Bolsa x 240 gr,Galletas Dulces,3400,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/201095-1000-1000/7702117008452-1.jpg?v=636773657947800000,galletaswaferitaloarequipe14041,,
1405,1,Galleta Wafer Capri Fresa,Bolsa x 176 gr ,Galletas Dulces,2000,1,,0,,,https://supermercadocomunal.com/2177-large_default/galletas-capri-wafer-fresa-24-und-10-gr.jpg,galletawafercaprifresa14051,,
1406,1,Galleta Wafer Capri Vainilla,Bolsa x 176 gr ,Galletas Dulces,2000,1,,0,,,https://www.proveoriente.com/wp-content/uploads/2019/01/885-1.jpg,galletawafercaprivainilla14061,,
1407,1,Galleta Wafer Cocosette,Bolsa x 400 gr ,Galletas Dulces,8800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207043-1000-1000/7702024068310-20--201.jpg?v=636287519728230000,galletawafercocosette14071,,
1408,1,Galleta Wafer Nucita,Bolsa x 160 gr,Galletas Dulces,2600,1,,0,,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156533-800-450?width=800&height=450&aspect=true,galletawafernucita14081,,
1409,1,Galleta Tipo Leche Noel,Bolsa x 321 gr ,Galletas Dulces,3500,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/651690/Galletas-Tipo-Leche-X-321-gr-297887_a.jpg?v=637027006892100000,galletatipolechenoel14091,,
1410,1,Galletas Sultana,Bolsa x 440 gr ,Galletas Dulces,6200,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1001528.jpg,galletassultana14101,,
1411,1,Galletas Sultana,Bolsa x 220 gr ,Galletas Dulces,3800,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1001585.jpg,galletassultana14111,,
1412,1,Galletas Sodas,Bolsa x 200 gr ,Galletas Dulces,3600,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2610084/Galletas-De-Soda-Noel-Taco-X-2-De-200-gr-176618_a.jpg?v=637303504678970000,galletassodas14121,,
1413,1,Galletas Tosh Miel,Bolsa x 270 gr ,Galletas Saludables,4900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3398955-1000-1000/7702025186969.jpg?v=636887935479500000,galletastoshmiel14131,,
1414,1,Galletas Tosh Fusion Cereales,Bolsa x 256 gr ,Galletas Saludables,4900,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/156589-750-750/7702025123445-1.jpg?v=636670238984130000,galletastoshfusioncereales14141,,
1415,1,Galletas Tosh Ajonjoli,Bolsa x 243 gr ,Galletas Saludables,4900,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/155919-400-400/54349.jpg?v=636885396464070000,galletastoshajonjoli14151,,
1416,1,Galletas Tosh Avena Ajonjoli y Miel,Bolsa x 180 gr ,Galletas Saludables,6400,1,,0,,,,,,
1417,1,Galletas Tosh Avena Manzana y Mani,Bolsa x 180 gr ,Galletas Saludables,6400,1,,0,,,,,,
1418,1,Galletas Tosh Avena y Chocolate,Bolsa x 180 gr ,Galletas Saludables,6400,1,,0,,,,,,
1419,1,Galletas Tosh Chocolate ,Bolsa x 144 gr ,Galletas Saludables,4800,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/bogota/super-ahorro/products/large/7702025100279.jpg,galletastoshchocolate14191,,
1420,1,Galletas Tosh Yogurt y Fresas,Bolsa x 148 gr ,Galletas Saludables,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177483-1000-1000/7702025125524-1.jpg?v=636117824397870000,galletastoshyogurtyfresas14201,,
1421,1,Galletas Tosh Mousse de Naranja,Bolsa x 1448gr ,Galletas Saludables,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3398957-1000-1000/7702025130795.jpg?v=636887935481230000,galletastoshmoussedenaranja14211,,
1422,1,Galletas Tosh Vainilla,Bolsa x 144 gr ,Galletas Saludables,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177459-750-750/7702025103362-1.jpg?v=636117824358270000,galletastoshvainilla14221,,
1423,1,Galletas Tosh 4 Cereales,Paquete x 418 gr ,Galletas Saludables,4900,1,,0,,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1017105.jpg,galletastosh4cereales14231,,
1424,1,Galletas Tosh Miel ,Paquete x 418 gr ,Galletas Saludables,4800,1,,0,,,https://images.jumpseller.com/store/don-merke/7051736/7702025140879.jpg?0,galletastoshmiel14241,,
1425,1,Plato Darnel 12 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://dulcerialamejor.com/wp-content/uploads/2020/05/platos-pandos-12-cm.jpg,platodarnel12cm14251,,
1426,1,Plato Darnel 15.5 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/186760-800-auto?width=800&height=auto&aspect=true,platodarnel155cm14261,,
1427,1,Plato Darnel 18 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242628-1000-1000/7702458245202.jpg?v=636465426073500000,platodarnel18cm14271,,
1428,1,Plato Darnel 20 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://www.todoaseo.com/wp-content/uploads/2017/01/PLATO-ICOPOR-PANDO-26-DARNEL-X-20-REF-01933.jpg,,,
1429,1,Plato Darnel 23 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/242627-1000-1000/7702458245301.jpg?v=636465426071200000,platodarnel23cm14291,,
1430,1,Plato Darnel 26 cm,Bolsa x 20 und,Desechables,0,1,,0,,,https://www.ofitienda.com.co/1196-large_default/platos-pandos-26-cm.jpg,platodarnel26cm14301,,
1431,1,Plato Darnel 5 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://supermercadocomunal.com/5459-large_default/plato-hondo-darnel-blanco-5-onz-20-u.jpg,platodarnel5oz14311,,
1432,1,Plato Darnel 12 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://www.ofitienda.com.co/1195-home_default/platos-hondos-12-onz.jpg,platodarnel12oz14321,,
1433,1,Plato Darnel 25 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://supermercadocomunal.com/2081-large_default/plato-hondo-darnel-25-onz-20-und.jpg,platodarnel25oz14331,,
1434,1,Plato Darnel 30 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://mercandoencasa.com.co/842-large_default/plato-espumado-hondo-30oz-darnel-x-20.jpg,platodarnel30oz14341,,
1435,1,Vaso Tami 7 oz,Bolsa x 25 und,Desechables,0,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/662521-800-auto?width=800&height=auto&aspect=true,vasotami7oz14351,,
1436,1,Vaso Darnel 4 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://supermercadocomunal.com/2186-large_default/vaso-darnel-icopor-4-onz-20-und.jpg,vasodarnel4oz14361,,
1437,1,Vaso Darnel 6 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/246247-1000-1000/7702458000023.jpg?v=636479917580200000,vasodarnel6oz14371,,
1438,1,Contenedor Darnel 16 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://www.todoaseo.com/wp-content/uploads/2017/01/CONTENEDOR-16-OZ-DARNEL-CON-TAPA-X-20-REF-01939-e1499310175234.jpg,,,
1439,1,Contenedor Darnel 24 oz,Bolsa x 20 und,Desechables,0,1,,0,,,https://supermercadocomunal.com/7068-large_default/contenedor-darnel-24-onz.jpg,contenedordarnel24oz14391,,
1440,1,Portacomida Darnel J1,Bolsa x 20 und,Desechables,0,1,,0,,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-147982.jpg,portacomidadarnelj114401,,
1441,1,Portacomida Darnel J2,Bolsa x 20 und,Desechables,0,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/06/645667230331-600x600.jpg,portacomidadarnelj214411,,
1442,1,Portacomida Darnel P1,Bolsa x 20 und,Desechables,0,1,,0,,,,,,
1443,1,Portacomida Darnel P3,Bolsa x 20 und,Desechables,0,1,,0,,,,,,
1444,1,Portacomida Darnel C1,Bolsa x 20 und,Desechables,0,1,,0,,,,,,
1445,1,Cuchara Tami,Bolsa x 100 und,Desechables,0,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/10/645667176523.jpg?time=1602017923,cucharatami14451,,
1446,1,Cuchara Tami,Bolsa x 100 und,Desechables,0,1,,0,,,,,,
1447,1,Tenedor Tami,Bolsa x 100 und,Desechables,0,1,,0,,,https://aseoluz.com/wp-content/uploads/2017/08/645667176462.jpg,tenedortami14471,,
1448,1,Cuchillo Tami,Bolsa x 100 und,Desechables,0,1,,0,,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_2574_1976847781_22330511.jpg,cuchillotami14481,,
1449,1,Copa Darnel 1 oz,Bolsa x 100 und,Desechables,0,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/06/645667227812-600x450.jpg,,,
1450,1,Vaso Tuc 7 oz,Bolsa x 50 und,Desechables,0,1,,0,,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_1378_260245060_593011630.png,,,
1451,1,Vaso Tuc 9 oz,Bolsa x 50 und,Desechables,0,1,,0,,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_2580_1491696170_544848516.jpg,,,
1452,1,Vaso Tuc 10 oz,Bolsa x 50 und,Desechables,0,1,,0,,,https://www.productosysuministros.com/web/upload/imagen/producto/producto_1626_589045475_991503253.jpg,,,
1453,1,Vaso Tuc 12 oz,Bolsa x 50 und,Desechables,0,1,,0,,,https://www.todoaseo.com/wp-content/uploads/2018/04/05158-VASO-12-OZ-TUC-TRANS.-X-50.jpg,,,
1454,1,Toalla de Cocina Familia Practi-Diarias,Bolsa x 52 und,Limpieza de Superficies,1600,1,,0,,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/07/toallas_cocina_practidiarioa_52.jpg?fit=600%2C600&ssl=1,,,
1455,1,Toalla de Cocina Familia AcolchaMax,Bolsa  x 44 und,Limpieza de Superficies,3200,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/226901-1000-1000/7702026177355.jpg?v=636803313495930000,,,
1456,1,Toalla de Cocina Familia AcolchaMax,Bolsa  x 80 und,Limpieza de Superficies,6600,1,,0,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Toallas-de-Cocina-Familia-AcolchaMAX-ExtraGrande-Decorada-de-80-Hojas-12474.jpg,,,
1457,1,Paño Mult Absorbente Scott,Bolsa x 55 und,Limpieza de Superficies,1900,1,,0,,,https://supercarnes.com/wp-content/uploads/2020/06/20200623_080049_clipped_rev_2.jpeg,,,
1458,1,Paño Mega Absorbente Scott,Bolsa x 45 und,Limpieza de Superficies,3600,1,,0,,,https://www.toccmarket.com/image/cache/catalog/HOGAR/Scott/Toallas%20Scott%20Mega%20Absorbente%20X%2045%20Toallas-1000x798.jpg,,,
1459,1,Paño Reutilizable Scott Duramax,Bolsa x 58 und,Limpieza de Superficies,7400,1,,0,,,https://cdn1.totalcode.net/la14/product-zoom/es/toallas-de-cocina-scott-duramax-x-58-hojas-reutilizable-1.jpg,,,
1460,1,Paño Reutilizable Scott Duramax,Bolsa x 3 und,Limpieza de Superficies,15600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502337-750-750/7702425802865.jpg?v=637245464816570000,,,
1461,1,Paño Mega Absorbente Scott,Bolsa x 3 und,Limpieza de Superficies,7300,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/268656-750-750/7702425548466.jpg?v=637245464739000000,,,
1462,1,Toalla de Cocina Familia Practi-Diarias,Bolsa x 2 und,Limpieza de Superficies,2800,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/189921-1000-1000/Toalla-Cocina-FAMILIA-Practidiaria-2Rol-X52Ho_111141.jpg?v=637255830140870000,,,
1463,1,Toalla de Cocina Familia AcolchaMax,Bolsa x 3 und,Limpieza de Superficies,7600,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2032513-800-auto?width=800&height=auto&aspect=true,,,
1464,1,Toalla de Cocina Familia AcolchaMax,Bolsa x 120 und,Limpieza de Superficies,8600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3475870-750-750/7702026062545-1.jpg?v=637145267682200000,,,
1465,1,Paño Reutilizable Scott Duramax + Mega,Bolsa x 116 und,Limpieza de Superficies,13400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3554821-750-750/7702425807747.jpg?v=637370713156870000,,,
1466,1,Toalla Super Blanko,Bolsa x 130 und,Limpieza de Superficies,7900,1,,0,,,https://images.jumpseller.com/store/don-merke/5849034/7702518040198.jfif?0,,,
1467,1,Bolsa de Basura Unimercas Pequeña,Bolsa x 6 und,Bolsas de Basura,1100,1,,0,,,,,,
1468,1,Bolsa de Basura Unimercas Mediana,Bolsa x 6 und,Bolsas de Basura,1600,1,,0,,,,,,
