,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,Foto 3,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO
752,,,1.0,,Bolsa x 2500,Azucar,No image,,,1.0,633.0,Azucar Riopaila Morena,8400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155706-750-750/7702127010025-1.jpg?v=636066425984500000
753,,,1.0,,Bolsa x 5000,Azucar,No image,,,1.0,634.0,Azucar Riopaila,16900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155702-1000-1000/7702127113023-1.jpg?v=636066425978500000
754,,,1.0,,Bolsa x 5000,Azucar,No image,,,1.0,635.0,Azucar Riopaila Morena,16900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155711-1000-1000/7702127000040-1.jpg?v=636066425991200000
755,,,1.0,,Bolsa x 454,Azucar,No image,,,1.0,636.0,Azucar Incauca Light Blanca,3950.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/229006-1000-1000/7702059601308.jpg?v=636881972705000000
756,,,1.0,,Bolsa x 454,Azucar,No image,,,1.0,637.0,Azucar Incauca Light Morena,6700.0,,https://www.incauca.com/wp-content/uploads/2016/06/1713-azucar-Incauca-Light-454g.jpg
757,,,1.0,,Bolsa x 850,Azucar,No image,,,1.0,638.0,Azucar Incauca Light Blanca,3950.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/225804-750-750/7702059601339-1.jpg?v=636306162054600000
758,,,1.0,,Bolsa x 850,Azucar,No image,,,1.0,639.0,Azucar Incauca Light Morena,6700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3397132-750-750/7702059601322.jpg?v=636881972008070000
759,,,1.0,,Bolsa x 500,Azucar,azucarpulverizadaitalo6401.png,,,1.0,640.0,Azucar Pulverizada Italo,3800.0,,https://www.comestiblesitalo.com/wp-content/themes/italo_final/img/productos/945.png
760,,,1.0,,Bolsa x 1000,Azucar,No image,,,1.0,641.0,Azucar Riopaila Stickpack,4400.0,,https://vixark.azureedge.net/lp-i-i-g/az%C3%BAcar-blanca-riopaila-1000g-sobres.jpg
761,,,1.0,,Bolsa x 500,Panela,No image,,,1.0,642.0,Panela Salamanca Pulverizada ,3100.0,,
762,,,1.0,,Bolsa x 1000,Panela,No image,,,1.0,643.0,Panela Salamanca Pastilla ,4200.0,,
763,,,1.0,,Bolsa x 2100,Panela,No image,,,1.0,644.0,Panela Salamanca 3/4 minis,0.0,,
764,,,1.0,,Bolsa x 3100,Panela,No image,,,1.0,645.0,Panela Salamanca ,13800.0,,
765,,,1.0,,Bolsa x 1790 ,Panela,No image,,,1.0,646.0,Panela Salamanca ,8500.0,,
766,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,647.0,Harina Pan ,3800.0,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/harinas_harina-pan-blanca-1000g-x20ud_13926429295910..jpg
767,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,648.0,Harina Pan ,1900.0,,https://surtiservice.co/wp-content/uploads/2020/07/HARINA-PAN-500GR.jpg
768,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,649.0,Harina Pan Amarilla,3800.0,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/pan_amarillo.jpg
769,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,650.0,Harina Pan Amarilla,1900.0,,https://surtiservice.co/wp-content/uploads/2020/07/HARINA-PAN-AMARILLA-500GR.jpg
770,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,651.0,Harina Pan Dulce,6200.0,,https://mercaldas.vteximg.com.br/arquivos/ids/155939-400-400/59009.jpg?v=636885396594330000
771,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,652.0,Harina Pan Dulce,3100.0,,https://exitocol.vtexassets.com/arquivos/ids/1828121/Harina-Dulce-Amarilla-X-500-gr-814744_a.png?v=637243512067430000
772,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,653.0,Harina Promasa Blanca,1800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/190525-750-750/7702084127217.jpg?v=636162204408270000
773,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,654.0,Harina Promasa Blanca,3700.0,,https://exitocol.vtexassets.com/arquivos/ids/1818334-800-auto?width=800&height=auto&aspect=true
774,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,655.0,Harina Promasa Amarilla,1800.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/204193-1000-1000/7702084127309-1.jpg?v=636773703885500000
775,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,656.0,Harina Promasa Amarilla,3500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3323887-750-750/7702084137605-1.jpg?v=636674235062070000
776,,,1.0,,Bolsa x 500 ,Harinas,harinadonaarepa6571.png,,,1.0,657.0,Harina Doña Arepa,1950.0,,https://images.rappi.com/products/13627-1573766913514.png?d=500x500
777,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,658.0,Harina Doña Arepa ,3300.0,,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Despensa-Harinas-Harina-Maiz-Blanca-Dona-Arepa-x-1000-g-989220200629125803.jpg
778,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,659.0,Harina Doña Arepa Amarilla,1950.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/205275-750-750/7702020211024-1.jpg?v=636773705656070000
779,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,660.0,Harina Doña Arepa Amarilla,3400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/157907-1000-1000/7702020212021-1.jpg?v=636081687749600000
780,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,661.0,Harina Arepasan ,1600.0,,https://supertiendascomunal.com/4748-home_default/harina-arepasan-500-g.jpg
781,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,662.0,Harina Arepasan ,3400.0,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/11/Arepasan_amarilla_x1kg.jpg?fit=800%2C800&ssl=1
782,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,663.0,Harina Super Arepa,1800.0,,https://ditexcon.com.co/wp-content/uploads/2020/02/1-aprepa-super-arepa.jpg
783,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,664.0,Harina Super Arepa,4100.0,,https://ditexcon.com.co/wp-content/uploads/2020/02/1-aprepa-super-arepa.jpgg
784,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,665.0,Harina Rinde Arepa,1700.0,,
785,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,666.0,Harina Rinde Arepa,3200.0,,
786,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,667.0,Harina de Trigo Haz de Oros,1600.0,,https://www.jdh.com.co/wp-content/uploads/2020/05/Harina-de-Trigo-Haz-de-Oros-Bolsax500gr-1596.jpg
787,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,668.0,Harina de Trigo Haz de Oros,2900.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/160271-400-400/7702020011310-1.jpg?v=636670252595700000
788,,,1.0,,Bolsa x 2500,Harinas,No image,,,1.0,669.0,Harina de Trigo Haz de Oros,6500.0,,https://exitocol.vtexassets.com/arquivos/ids/653753-800-auto?width=800&height=auto&aspect=true
789,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,670.0,Harina de Trigo Haz de Oros con Polvo de Hornear,2100.0,,https://mundohuevo.com/wp-content/uploads/2018/10/4045.jpg
790,,,1.0,,Bolsa x 1000,Harinas,No image,,,1.0,671.0,Harina de Trigo Haz de Oros con Polvo de Hornear,4100.0,,https://exitocol.vtexassets.com/arquivos/ids/653821/Harina-Con-Polvo-De-Hornear-573703_b.jpg?v=637027021123600000
791,,,1.0,,Bolsa x 500 ,Harinas,No image,,,1.0,672.0,Harina de Trigo La Nieve ,1300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3528659-1000-1000/7707237413902.jpg?v=637303297093700000
792,,,1.0,,Caja x 300,Pancakes,No image,,,1.0,673.0,Mezcla Pancakes Maizena,4200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3472571-1000-1000/7702047037928.jpg?v=637116805573700000
793,,,1.0,,Bolsa x 300,Pancakes,No image,,,1.0,674.0,Mezcla Pancakes Aunt Jemima,4200.0,,https://mercaldas.vteximg.com.br/arquivos/ids/189283-400-400/Mezcla-Para-Pancakes-Tia-JEMINA-Solo-Leche_22833.jpg?v=637236199062370000
794,,,1.0,,Bolsa x 300,Pancakes,No image,,,1.0,675.0,Mezcla Pancakes Haz de Oros,4100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/157936-750-750/7702020216043---1.jpg?v=636081687793400000
795,,,1.0,,Bolsa x 320,Pancakes,No image,,,1.0,676.0,Mezcla Pancakes Corona,4800.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702007056761.jpg
796,,,1.0,,Bolsa x 500,Torta,No image,,,1.0,677.0,Mezcla Torta Haz de Oros ,6300.0,Naranja,https://metrocolombiafood.vteximg.com.br/arquivos/ids/160359-512-512/7702020211239-2.jpg?v=636670252697670000
797,,,1.0,,Bolsa x 500,Torta,No image,,,2.0,677.0,Mezcla Torta Haz de Oros,6300.0,Banano,https://www.mercadoslpineda.co/3150-home_default/mezcla-lista-dona-torta-banano-x500g.jpg
798,,,1.0,,Bolsa x 500,Torta,No image,,,3.0,677.0,Mezcla Torta Haz de Oros,6300.0,Vainilla ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/157901-1000-1000/7702020211208-1.jpg?v=636081687740200000
799,,,1.0,,Bolsa x 500,Torta,No image,,,4.0,677.0,Mezcla Torta Haz de Oros,6300.0,Chocolate,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/157906-1000-1000/7702020211215-1.jpg?v=636081687748370000
800,,,1.0,,Bolsa x 450,Torta,No image,,,1.0,678.0,Mezcla Torta Corona,8100.0,Naranja,
801,,,1.0,,Bolsa x 450,Torta,No image,,,2.0,678.0,Mezcla Torta Corona,7100.0,Arequipe,https://http2.mlstatic.com/D_NQ_NP_918277-MCO42278981571_062020-V.jpg
802,,,1.0,,Bolsa x 28 ,Coladas y Feculas,No image,,,1.0,679.0,Colada Maizena,1000.0,Vainilla  ,
803,,,1.0,,Bolsa x 28 ,Coladas y Feculas,No image,,,2.0,679.0,Colada Maizena,1000.0,Fresa ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533556-262-262/7702047040041.jpg?v=637318091159530000
804,,,1.0,,Bolsa x 28 ,Coladas y Feculas,No image,,,3.0,679.0,Colada Maizena,1000.0,Vainilla,https://pimiento.com.co/851-large_default/colada-maizena-sabor-vainilla-x-28-gr.jpg
805,,,1.0,,Caja x 380,Coladas y Feculas,No image,,,1.0,680.0,Fecula de Maiz Maizena ,8400.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155672-1000-1000/7702047003497.jpg?v=636066425916170000
806,,,1.0,,Caja x 300,Coladas y Feculas,No image,,,1.0,681.0,Fecula de Maiz Maizena Cereales,6500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/160287-750-750/7702047069004-1.jpg?v=636670252619530000
807,,,1.0,,Caja x 720,Coladas y Feculas,No image,,,1.0,682.0,Fecula de Maiz Maizena ,13800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155685-1000-1000/7501005110563.jpg?v=636066425955470000
808,,,1.0,,Caja x 200,Coladas y Feculas,No image,,,1.0,683.0,Fecula de Platano De La Abuela,1800.0,frambuesa,https://www.organizacioncardenas.com/images/avenas-harinas/feculas/fecula-platano/frambuesa.png
809,,,1.0,,Caja x 200,Coladas y Feculas,No image,,,2.0,683.0,Fecula de Platano De La Abuela,1800.0,vainilla,https://supermercadocomunal.com/6719-large_default/fecula-de-la-abuela-vainilla-200-gr.jpg
810,,,1.0,,Caja x 200,Coladas y Feculas,No image,,,3.0,683.0,Fecula de Platano De La Abuela,1800.0,natural,https://supermercadocomunal.com/verbenal/img/p/6/7/2/1/6721-home_default.jpg
811,,,1.0,,Bolsa x 200 ,Coladas y Feculas,No image,,,1.0,684.0,Colada San Jorge ,3000.0,Vainilla,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187225-1000-1000/7702014502527-1.jpg?v=636136308862430000
812,,,1.0,,Bolsa x 200 ,Coladas y Feculas,No image,,,2.0,684.0,Colada San Jorge ,3000.0,fresa ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187229-1000-1000/7702014502534-1.jpg?v=636136308870030000
813,,,1.0,,Bolsa x 200 ,Coladas y Feculas,No image,,,3.0,684.0,Colada San Jorge ,3000.0,banano,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187206-1000-1000/7702014502541-1.jpg?v=636136308842470000
814,,,1.0,,Caja x 300,Harinas,No image,,,1.0,685.0,Yucarina Maizena,8500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/155687-1000-1000/7702047001424.jpg?v=636066425956100000
815,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,686.0,Raviolis Doria,6900.0,Queso,https://exitocol.vtexassets.com/arquivos/ids/208601-800-auto?width=800&height=auto&aspect=true
816,,,1.0,,Bolsa x 250,Pastas,No image,,,2.0,686.0,Raviolis Doria,6900.0,Pollo,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538048-750-750/7702085002346-1.jpg?v=637345653492400000
817,,,1.0,,Bolsa x 250,Pastas,No image,,,3.0,686.0,Raviolis Doria,6900.0,Jamon,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702085058336.jpg
818,,,1.0,,Bolsa x 250,Pastas,No image,,,4.0,686.0,Raviolis Doria,6900.0,Carne,https://masxmenospiedecuesta.vive.expert/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM01BSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6bc280f15dc90831aaae0f27b943c1e3e93afd8f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDRG9UY21WemFYcGxYMkZ1WkY5d1lXUmJDR2tDUUFGcEFrQUJld1k2QzJWNGRHVnVaRG9LZDJocGRHVTZER052Ym5abGNuUkpJZ2hxY0djR09nWkZWRG9LYzJGMlpYSjdDRG9NY1hWaGJHbDBlV2xmT2dwemRISnBjRlE2RDJKaFkydG5jbTkxYm1SYkNHa0IvMmtCLzJrQi93PT0iLCJleHAiOm51bGwsInB1ciI6InZhcmlhdGlvbiJ9fQ==--cce1b70dad3a0785ed15866f1aadf16af1f8013b/7702085002094.jpg?locale=es
819,,,1.0,,Caja x 400,Pastas,No image,,,1.0,687.0,Pasta Lasagna Doria,7100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3417394-1000-1000/7702085003428.jpg?v=636922676669900000
820,,,1.0,,Caja x 200 ,Pastas,No image,,,1.0,688.0,Pasta Macarron Queso Doria,3000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/180606-750-750/7702085014288.jpg?v=636126828391670000
821,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,689.0,Pasta Spaguetti Pollo Asado Doria ,2100.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702085002865.jpg
822,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,690.0,Pasta Spaguetti Chorizo Doria ,2100.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156859/7702085002766.jpg?v=637274971049530000
823,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,691.0,Pasta Spaguetti Verduras Doria ,2100.0,,https://vixark.azureedge.net/lp-i-i-p/espaguetis-con-verduras-doria-250g.jpg
824,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,692.0,Pasta Spaguetti  Doria ,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177578-1000-1000/7702085012024-1.jpg?v=636117824573000000
825,,,1.0,,Bolsa x 500,Pastas,No image,,,1.0,693.0,Pasta Spaguetti  Doria ,2900.0,,https://exitocol.vtexassets.com/arquivos/ids/1964452/Pasta-Clasica-Spaghetti-X-500-gr-13653_b.png?v=637258603933700000
826,,,1.0,,Bolsa x 1000,Pastas,No image,,,1.0,694.0,Pasta Spaguetti  Doria ,4700.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/283691-1000-1000/7702085019023-1.jpg?v=637345705443300000
827,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,695.0,Pasta Macarron Largo Doria,1700.0,,https://exitocol.vtexassets.com/arquivos/ids/204489/Pasta-Macarron-Largo-X-250-gr-769694_a.jpg?v=636988523433970000
828,,,1.0,,Bolsa x 250 ,Pastas,No image,,,1.0,696.0,Pasta Tallarin Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538054-750-750/7702085012055-1.jpg?v=637345653528770000
829,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,697.0,Pasta Bucatini Doria,1700.0,,https://mercalo.co/tienda/despensa/pastas/pasta-doria-bucatini-250-grs/#&gid=1&pid=1
830,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,698.0,Pasta Fideo Pollo Asado Doria,2200.0,,https://exitocol.vtexassets.com/arquivos/ids/223870/Fideos-Sabor-Pollo-1080897_a.jpg?v=636989086083800000
831,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,699.0,Pasta Fideo Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177567-750-750/7702085012062-1.jpg?v=636117824543030000
832,,,1.0,,Bolsa x 500,Pastas,No image,,,1.0,700.0,Pasta Fideo Doria,2900.0,,https://exitocol.vtexassets.com/arquivos/ids/660919-800-auto?width=800&height=auto&aspect=true
833,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,701.0,Pasta Conchas Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177569-750-750/7702085012123-1.jpg?v=636117824549800000
834,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,702.0,Pasta Codos Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177573-1000-1000/7702085012390-1.jpg?v=636117824561730000
835,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,703.0,Pasta Cabello de Angel Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177566-750-750/7702085012079-1.jpg?v=636117824542830000
836,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,704.0,Pasta Letras Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538057-750-750/7702085012246-1.jpg?v=637345653530670000
837,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,705.0,Pasta Macarron Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177568-750-750/7702085012093-1.jpg?v=636117824545600000
838,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,706.0,Pasta Conchitas Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177571-750-750/7702085012215-1.jpg?v=636117824558000000
839,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,707.0,Pasta Tornillos Doria,1700.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/177575-750-750/7702085012482-1.jpg?v=636117824569630000
840,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,708.0,Pasta Tornillos de Verduras Doria,2100.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538055-1000-1000/7702085012499-1.jpg?v=637345653528930000
841,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,709.0,Pasta Rigatoni Doria,1700.0,,https://mercaldas.vteximg.com.br/arquivos/ids/198289-1300-1300/Pasta-DORIA-250-Rigatoni-Bolsa_82117.jpg?v=637348636794530000
842,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,710.0,Pasta Conchitas San Remo,1200.0,,https://www.app.domiciliosbogota.co/wp-content/uploads/2020/04/600343.jpg
843,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,711.0,Pasta Fideo San Remo,1200.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/156612-800-450?width=800&height=450&aspect=true
844,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,712.0,Pasta Conchas San Remo,1200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207061-1000-1000/7702020040099-20-1.jpg?v=636287519748300000
845,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,713.0,Pasta Cabello de Angel San Remo,1200.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/160913-1000-1000/7702020040266-1.jpg?v=636670253226000000
846,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,714.0,Pasta Macarron San Remo,1200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207058-1000-1000/7702020040082-20-1.jpg?v=636287519745900000
847,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,715.0,Pasta Spaguetti San Remo,1200.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/207065-1000-1000/7702020040006-20-1.jpg?v=636287519759030000
848,,,1.0,,Bolsa x 400,Pastas,No image,,,1.0,716.0,Pasta Spaguetti San Remo,1700.0,,https://supermio.co/wp-content/uploads/2020/04/13294.jpeg
849,,,1.0,,Bolsa x 1000,Pastas,No image,,,1.0,717.0,Pasta Spaguetti San Remo,3500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/164301-1000-1000/7702020040327-1.jpg?v=636670260736300000
850,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,718.0,Pasta Conchitas La Nieve,1300.0,,https://www.mercaya.com.co/images/thumbs/0002900_conchas-la-nieve-x-250-gr_510.jpeg
851,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,719.0,Pasta Fideo La Nieve,1300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3528665-262-262/7707237417306.jpg?v=637303297111100000
852,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,720.0,Pasta Conchas La Nieve,1300.0,,
853,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,721.0,Pasta Cabello de Angel La Nieve,1300.0,,https://fruverya.co/wp-content/uploads/2020/03/pasta-la-nieve-fideo-250g.jpg
854,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,722.0,Pasta Macarron La Nieve,1300.0,,https://mercadoroyal.com/api/product/get-image-user/O017V5eTZ7-tNcUhj_InpFJm.jpg
855,,,1.0,,Bolsa x 250,Pastas,No image,,,1.0,723.0,Pasta Spaguetti La Nieve,1300.0,,https://fruverya.co/wp-content/uploads/2020/03/pasta-la-nieve-espa250g.jpg
856,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,724.0,Salsa de Tomate Fruco ,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3377792-1000-1000/7702047038123.jpg?v=636822066735870000
857,,,1.0,,Bolsa x 600 ,Salsas,No image,,,1.0,725.0,Salsa de Tomate Fruco ,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498821-750-750/7702047137994.jpg?v=637236928822800000
858,,,1.0,,Bolsa x 400,Salsas,No image,,,1.0,726.0,Salsa de Tomate Fruco ,0.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/267020-750-750/7702047005330.jpg?v=637236914683230000
859,,,1.0,,Bolsa x 200 ,Salsas,No image,,,1.0,727.0,Salsa de Tomate Fruco ,0.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/10/salsa_fruco_tomate_200gr.jpg?fit=1300%2C1300&ssl=1
860,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,728.0,Salsa Mayonesa Fruco,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3377791-1000-1000/7702047038116.jpg?v=636822063060570000
861,,,1.0,,Bolsa x 600 ,Salsas,No image,,,1.0,729.0,Salsa Mayonesa Fruco,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498822-1000-1000/7702047138007.jpg?v=637236928825170000
862,,,1.0,,Bolsa x 400,Salsas,No image,,,1.0,730.0,Salsa Mayonesa Fruco,0.0,,https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/10/mayonesa_fruco_400gr_doypack.jpg?fit=1300%2C1300&ssl=1
863,,,1.0,,Bolsa x 200 ,Salsas,No image,,,1.0,731.0,Salsa Mayonesa Fruco,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3377208-1000-1000/7702047038758.jpg?v=636815259237970000
864,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,732.0,Salsa de Tomate San Jorge ,0.0,,https://www.levapan.com/wp-content/uploads/2015/11/salsa-tomate-san-jorge-de-1000g-2.jpg
865,,,1.0,,Bolsa x 600 ,Salsas,No image,,,1.0,733.0,Salsa de Tomate San Jorge ,0.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/238004-750-750/7702014963892.jpg?v=636977638919300000
866,,,1.0,,Bolsa x 400,Salsas,No image,,,1.0,734.0,Salsa de Tomate San Jorge ,0.0,,https://www.levapan.com/wp-content/uploads/2015/11/salsa-tomate-san-jorge-400g-1.jpg
867,,,1.0,,Bolsa x 200 ,Salsas,No image,,,1.0,735.0,Salsa de Tomate San Jorge ,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3382175-1000-1000/7702014620214.jpg?v=636844833305330000
868,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,736.0,Salsa Mayonesa San Jorge,0.0,,https://www.levapan.com/wp-content/uploads/2015/11/mayonesa-san-jorge-de-1000g-1.jpg
869,,,1.0,,Bolsa x 600 ,Salsas,No image,,,1.0,737.0,Salsa Mayonesa San Jorge,0.0,,https://www.levapan.com/wp-content/uploads/2015/11/mayonesa-san-jorge-de-600g-1.jpg
870,,,1.0,,Bolsa x 400,Salsas,No image,,,1.0,738.0,Salsa Mayonesa San Jorge,0.0,,https://www.levapan.com/wp-content/uploads/2015/11/mayonesa-san-jorge-de-380g-1.jpg
871,,,1.0,,Bolsa x 200 ,Salsas,No image,,,1.0,739.0,Salsa Mayonesa San Jorge,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3382174-1000-1000/7702014618044.jpg?v=636844826500200000
872,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,740.0,Salsa de Tomate La Constancia,0.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531664-750-750/7702097037480.jpg?v=637312039824230000
873,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,741.0,Salsa Mayonesa La Constancia,0.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702097037497.jpg
874,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,742.0,Salsa de Tomate del Huerto ,7600.0,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702047038314.jpg
875,,,1.0,,Bolsa x 380,Salsas,No image,,,1.0,743.0,Salsa de Tomate Del Huerto ,4100.0,,https://www.eurosupermercados.com/eurosupermercado2020/contenidos/images/ecommerce_productos/7702047038956.jpg
876,,,1.0,,Bolsa x 1000,Salsas,No image,,,1.0,744.0,Salsa Mayonesa Del Huerto,9800.0,,https://web.superboom.net/web/image/product.template/9524/image
